匿名用户,我啊，经常散发光和热温暖别人但是不妨碍我越来越觉得世界能牵绊住我的东西越来越少了，舍不得的人和事越来越少了甚至觉得都无所谓了，甚至有毁灭现在拥有的一切的念头。只是想自毁，不会想伤害别人像我这种抑郁症最大的特点是：对待世界很温暖，却感受不到来自世界的温暖。因为我需要的燃料不是那一星半点的火花,5,2
妖刀暗月,你认为导员会没事陪人看精神科？,14,4
爱丽丝,装成正常人去看医生，一番追问后抖成筛，掩面哭成狗，你装一个试试^_^,6,3
麻烦鬼niako,看到评论一边倒，我其实也挺震惊的。可能这位题主触犯了众怒。不过我还是从客观的角度回答一下这个问题（原问题）吧。我觉得题主的同学还不能确诊为抑郁。去医院做scl-90等问卷，讲真的，只能推断这个人当下是否有抑郁情绪，而抑郁情绪和诊断为抑郁症是完全不同的概念。普通人心情很丧的那几天去心理门诊，也能诊断出中重度抑郁。量表都一样，医生也相同，开的药可能都差不多。什么意思呢，就是说，如果题主看到这位同学的诊断书，上面估计没有写抑郁症，可能写的是抑郁情绪。作为一个心理从业人员，我看到过一些有抑郁情绪的人，内心希望自己能诊断出抑郁症的。（希望我这句话不会触犯众怒），所以题主的怀疑也不能算空穴来风。最后，时隔一年，题主，你同学还抑郁吗?,4,4
KKK,抑郁症也已经成为知乎（微博）的政治正确之一了，容不得质疑感觉是在乔任梁死后，开始更多人重视这个病重视是件好事情，起码少了不少觉得他们是无病呻吟的人，病这种东西有时候人真的控制不了的但是，现在有点矫枉过正，只有一搬出说自己抑郁症，如果继续对这个人的话有质疑或者语气重点就会有人批判，说你不了解抑郁症就不要乱讲等等类似的话而且，有些人并不是真正抑郁，话说挺大一部分人根本就没有去医院确诊，只是偶尔的情绪低落就自己认为自己有抑郁症再话说，即便有抑郁症又如何，其他人也没必要惯着你吧，我如果就是看你不顺眼，就是对你怀疑又如何，你又不是我的谁，我没有义务事事为你考虑的,14,8
流云Reborn,是不是女生宿舍里都会有一个像题主一样喜欢恶意猜测和中伤别人的婊？“我不知道题主是不是装的（反正我觉得题主是个婊）”你看，我也可以这样猜测你，而且我还连带攻击了女生群体，并且声明我是猜的我不对我讲的哪怕一个标点符号负责...请不要将你个人对别人的怨气，通过某一借口导向给一个群体，然后通过众口铄金来群攻别人,5,0
匿名用户,你知道一个抑郁的人去医院得鼓气多大勇气吗？一个人最大的恶意不外乎如此，给自己打着正义的旗号，认为自己没有错，行极恶之事。虽然我不清楚我是不是精神病，我怀疑我有抑郁症，也可能是躁郁症的这个时候，上知乎搜到了这个问题，不自觉地就想流眼泪。我要是心情没这么低落，一定会想弄死你。,5,2
鼓浪韬,题主是不是觉得一个抑郁症患者，居然长的比你好看，课外活动比你丰富，社交圈比你广泛，会跳街舞，还能跟同学打成一片，很不可思议。,5,2
偏执狂,很有可能，我觉得我曾经去医院检查小姐姐就是问你一些问题我就是回答的消极了一些吧（那段时间处于辣鸡恋爱期）后来医生再问问啥的，就给我开药了两个星期的药，一共大概六七盒总价八百多，接近九百我tm一个穷学生，真的是超级后悔药吃了接近一个星期，觉得没什么卵用后来就没吃了只是超级心疼我的钱钱 现在我觉得，这个东西，就像我看星座信息一样，看到啥都像我自己精神医生对病人，再怎么都会觉得你有点压力大，抑郁之类的所以我再也没有去过精神科了。。（我去的是比较好的医院，我见到医生的时间不超过三分钟，所以我现在才不信的）,3,4
曳尾涂中,如果医生没有完全了解到题主叙述的情况，那么在5分钟结束的门诊里，得出一个“X度抑郁情绪”的诊断是正常的。但是如果继续讨论，这个问题就很高能了，一般人都不敢接招。而且有个初级的问题是“X度抑郁情绪”并不等于“抑郁症”的诊断。所以医生下的结论并不算有什么问题。这种问题吧，我自己遇到过的也不止一例了，比较麻烦。如果对方用了一点抗抑郁药物自己好了，那皆大欢喜（其实心理作用更大）。而如果对方换了各种药都不见好转，甚至状况越演越烈，那么这个是很不好整的，我的思路呢都是推荐直接用丙戊酸钠，减少对方的各种胡思乱想，强行扭转对方的三观。,3,1
胡巴爸爸,好像你是抑郁症就得自残自杀，不去自杀就觉得你很正常，装的。抑郁症就不可以想要活下来嘛，也许是对一切充满绝望感，内心的自我挣扎，那些自杀的抑郁症患者也许是重度的，那中度和轻度也可能发展成重度的。没有一个正常人会跟你说我有抑郁症，要么是装，那也是希望得到关心和关注。还有的不说，是觉得说了也不会有人信，觉得自己才能救自己，还有的更严重了，做好了向死而生的准备。别对抑郁症患者说，你不是抑郁症，你会好的，也许这种反向思维并不好用。,3,1
裏町夫婦草,总有些人觉得医学没门槛，又蠢又坏,3,0
庸人恋厥,      因为某位明星因为抑郁症去世之后，抑郁在媒体和营销号的大肆宣传大众所熟知，更多的人们了解抑郁症的同时，也出现了一些奇怪的现象，比如很多人把自己情绪低落或者和男朋友吵架的伤心救人为自己得了抑郁症，甚至有的认为这很酷，是一个可以和别人吹嘘一年的噱头――我得抑郁症的那些年。     我曾是一名抑郁症的患者，没有人比我更清楚这之中的痛苦：我每天晚上都会失眠，需要大量的服用安定帮助去睡；我需要每天吃稳定神经的药品才保证自己不会被情绪左右做出出格的事情，副作用是记忆力衰退，反应迟钝；我每天躺在床上，面对着天花板发呆，再也没有激情拿起我心爱的画笔；我有时候会来着窗外，看着如同一潭死水一般世界几次做出了跳楼的举动……       每当我看到有人因为日常生活中一点的悲伤就决定自己得了抑郁症或者拿抑郁症吹嘘的人我都会感到很气愤，我无法理解这些人的想法！我希望大众对于抑郁症可以有一种正确的意识！他不是你心情低落不想做事和他人吹嘘的理由！更无法假装！！！！！,13,1
陪着走饭去旅行,我18岁，抑郁症已经五年，后来严重到家长受不了把我关进精神病院，医生开精神病药给我吃？？后来越来越严重，人不仅一直增重而且很呆，后来我去了深圳康宁医院，医生说我是双向情感障碍，也是抑郁症和焦虑症的组合，不是空口无凭就判断对你是什么什么病的，而且我也并没有精神病。现在技术发达什么病做几个检查一目了然也不存在说什么装不装的，没必要而且装的了一时装不了一世，因为抑郁症还是慢性病。你看看这么多演员得了抑郁症他们不都是照样笑着，哦那肯定又有人说那是演技太好，哎，不懂我们的世界就不懂吧，不需要让不想干的人来了解，我这次病情又复发了接近一个星期没有吃饭，一直恶心作呕，头疼，24小时基本在昏睡，偶尔看知乎的心理方面知识，希望抑郁症病人都越来越好 感恩。,5,3
悕霂晗,你不信就不信呗，事实又不会因为你的不信而改变。我本人也是一个重度抑郁患者，在下定决心去医院后平静的接受了自己的病。我已经不想和以前的朋友有任何接触了，看到微信和QQ很多人问我去哪了，于是在空间和朋友圈都发了诊断书，向大家告别。我无所谓他们的评价，因为我做好了准备。空间里的评论全是怎么可能，别开玩笑，一股子的怀疑，甚至有人问，你不是喜欢汉服吗，可是，这和我的病有什么关系呢？我生病了就不能有感情了吗？就像热依扎小姐姐，我完全能理解她，我们只是生病了又不是犯罪了为什么要藏着掖着？至于抑郁的一部分原因，是因为自卑。而为什么自卑，则和某些女生处处刻意刁难有关。你不能笑，笑是装可爱，如果说了你你觉得委屈，那你就是小人长戚戚，至于她们看你越难过她们越开心因为她们“坦荡荡”。多交了几个朋友是你喜欢混，被她们说到自闭想安静一会，那一定是你人缘差，人缘差一定是因为你人品坏。我好像就是题主说的那种人，我空间只有很装的内容，我想装的开心让大家都以为我很好。我也喜欢迪奥的口红，在高中的时候被别的女生说虚荣。我经常给学姐发糖，因为她们都很宠我，而我自己喜欢吃甜的，因为会让心情变好。可是我再努力也掩盖不了我的病。曾经我也以为是我自己的问题，我比她们更讨厌自己，用自残来惩罚自己，也想过自杀，每天活的人不像人鬼不像鬼。直到我有一个机会，逃离那个画圈为牢的地方，看了更大的世界。我知道自己没有错，我知道只要做自己原来就可以被很多人喜欢。我也知道，这个世上的恶意从来没有减少过。如果被答主说装的那个女孩能有缘看到这个回答，希望你不要像我一样，听多了别人的言语就丢掉了自我。好在，朋友圈里全是安慰的评论，他们彼此看不见，这是我一个人的秘密哈哈。,2,0
Xin,你自己去医院试下不就行了。既然你认为对方拿到抑郁症诊断书有什么不为人知的好处，让你那么羡慕嫉妒恨，那你也去如法炮制一下呗，如果成功了，你也就平衡了，如果失败了，那至少也说明你自己的演技技不如人不是！？其实我挺希望你能真的得上抑郁症的，亲自体会一下，也免得别人多废口舌。不过很可惜，你不属于易感人群。抑郁症患者是那种把微笑和安好留给别人，把痛苦留给自己的人。很多人病到自杀，前一秒都是笑对大众，甚至有人的遗言都是风淡云轻的说一句，我有病我去死了你们别介意。不知这样的人，怎么惹着你的利益了？她得病，她发朋友圈，她给大家吃巧克力，伤害到你了？以致于你要这样去揣测别人？你应该属于那种把别人逼到痛苦的不行，却在一边笑称：＂我开个玩笑而已，你怎么这么小气，这点玩笑都开不起＂的人,2,0
烟酒诗妓,想起来我被确诊重度抑郁，并被医生要求必须通知家人且考虑住院治疗时，我爸在电话那头跟医生吵，他说我的女儿我最了解，他从小就很乐观活泼坚强，这个世界上谁都会得抑郁症她都不会，至于你说她会轻生那更不可能。我记得那天那个医生，失去了她作为一个医生的理性，跟我爸说你们这样的父母就是祸害。你看看，连你的亲生父母都理解不了，还怎么去奢求别人理解抑郁症患者呢。,2,0
匿名用户,你想多了除去病人自述和量表测试还要做其他电子仪器测试的然后医生根据你的综合情况进行诊断请不要把抑郁症和矫情事儿逼划等号，ok？,2,0
我只爱西瓜,如果单看自评量表（百度就有）的话，里面的问题和选择都有明显的象征性（强迫，焦虑，抑郁，偏执……），当然能自己作假。——————但医院诊断可不是只靠这张表。,2,1
季淮,除非你觉得你的大脑能骗得过脑红外仪器。,2,4
hypocrisy,生理上能测出来的，有一款药叫百忧解，5羟色胺再吸收抑制剂这类药物叫ssris药物，类似的还有舍曲林，我高中学的理科，常见的神经递质还算认识。医生能通过生理测试，来证明你有没有说谎。ssris药物的副作用很大，会颤抖，心悸，还有嗜睡，发胖，为什么知道这么清楚，因为我就是患者。痛苦程度我就这样告诉你，我宁愿自己得的是癌症。不了解还是少评论吧。,3,8
林慕庄,不会别说是医生了，稍微读过点心理学的人都能看出你究竟是说假话还是真话的。前段时间我半真半假的和一个喜欢研究心理学的人聊天说自己的问题，他都是笑着说别拿我玩笑了，看吧，真的能看出来的。只是在给你留情面不让你难堪而已,3,2
匿名用户,首先好奇题主如何得知该女生找辅导员陪同去医院，和检查出来有抑郁症这件事。其次，无论是否假装有抑郁症，跟你有什么关系，值得你WTF，去质疑别人?再次，你不太了解抑郁症，知乎上有很多问题可以让你去了解，你可以搜索 抑郁症 相关，也有不少答主说了，抑郁症并非整日表现地我抑郁我绝望我不想跟任何人说话交往等我曾是中度抑郁症患者加植物神经紊乱。神烦有人说 你怎么会得抑郁症呢 这种话说这种话的人大多不了解抑郁症以及不了解对方这个人题主你哪怕了解一点抑郁症，或者对那个女生有一点点好感，你都不会这么问。你可以先搜索资料，了解抑郁症，再想，那个女生在你看不到的地方，肯定有不愉悦的心理历程而不是在这里WTF把你的好奇放在其他地方，把你的恶意收回去。建议题主不要在现实生活中和别人说你的疑惑，万一以讹传讹，你差不多就是造成该女生二次伤害的罪魁祸首了。最后部分是我的个人经历。可不看。最后，简单说一下我自己。我曾经自残，脑海中曾经有挥之不去的自杀念头，意识到了不对劲，上网搜了一下，觉得自己可能得了抑郁症。但是没有人会觉得我会得这个病。他们觉得我很爱笑，傻乎乎的，跟这个完全不搭边。我跟一个朋友，交流过很多话题，直到我小心翼翼地说，我可能心理有点不健康，可能有抑郁症，他说，你别想太多了，别给自己加戏了，你就是想太多而已。经历了大概三四年的时间，我才鼓足勇气对一个朋友这么说，但是他不信，我无话可说。大三的时候，觉得自己要撑不下去了，每天临睡都觉得自己第二天会去自杀。鼓足勇气去校心理咨询处咨询，结果傻逼老师给我做了一个测试后，认定我有重度抑郁，必须通知我的家长，但是在谈话前，她自己还说，谈话内容绝对保密，在告诉第三人之前会经得我同意。结果，未经我同意告诉了我爸爸。不过也无所谓，我爸跟我妈说，怎么可能呢，她怎么会得抑郁症。后来一个人去医院检查还好啦，中度抑郁，植物神经紊乱明明看的是专家号，却有一堆病人，还有两个助手（或是实习，我也不知道）医生挤在同一间房里，要面对着一窝不认识的人对着面无表情的“专家医生”讲述自己的症状。还是省三甲医院。医生的处理办法就是开药。我说，我不吃药，医生就让我走了，说，下一个。于是另一个人再穿过人群，坐下，说的内容，在场的人都能听见。没有隐私的病人，习以为常的医生。我一直都知道自己也许得了抑郁症，但是拿到诊断就像被下了判决，似乎意味着我就是和别人不一样，我不是一个正常人。我站在公交车上，慌乱地想找人帮忙，想获得一点安慰，但是又害怕被安慰，好像那也证明了自己的不正常。我发了同样的文字，给我以为会理解我的人。我说了诊断结果，然后说我没配药，我自己会好的。我亲哥哥发了一个表情和一串省略号，我忘了是什么表情，反正意思是他知道了。没有下文，自此也从未过问和关心过我这方面的事情。我好闺蜜只是不停地说，检查错了吧，怎么可能呢，你不像是这种人啊。现在已经痊愈，大概。,12,8
差点忘了,题主改了两遍问题了，我不知道你提这个问题什么意思，但你对那个女孩绝对有恶意，她要是出事了你也跑不了查不出来的医院不仅会给你做什么测试题他还会听你的心跳你做题的时候在你手上加个夹子（类似心电图?反正我那时候是看他还连着一根管子接着仪器）做题你可以故意选坏的，但是我觉得像心脏或者说身体内部给的反应来说装不出来,12,12
匿名用户,看了下评论，好像我比大家的都严重，好多年了，想自杀过无数次，痛苦的时候伤害自己觉得肉体很舒服，还有好多别的方面; 今天看到这个突然想去看医生了，眼泪不自然地掉下来,1,1
木木,你以为人没事会让导员陪着去看精神科？多说几句去医院，医生会先了解你的情况，然后让你去做一个心理测评然后重点是，这个心理测评并不是你一个人在那里做，而是一个特定的房间，由另一个医生操作电脑，把题目和选择念给你，让你去选择。然后你的题结束后医生会再答几道由医生自己作答的题（题目的内容我不知道。但是我猜测应该是关于观察到病人状态的问题）总而言之整个答题过程中病人的状态是一直被观察的。并不是在门诊医生那里演一演就可以随便给你一个中度抑郁的诊断。另外题目方面也会有很多陷阱（许多心理测试都会有这种“陷阱”的测定，比如说同一个问题换种方式问，同一个问题多个角度问）以上为个人就诊体验，欢迎专业人士补充。说一下其他方面的。关于看病：就像我开头的话，谁没事愿意让辅导员（重点）陪自己去看精神科？知乎上就有相关内容，大学里被学校知道了自己抑郁症然后被各种刁难甚至劝退，搜一搜就可以找到。答主当时被吓得不轻(눈_눈)高中看病之前是在学校做了很久的心理咨询，最后心理老师让我填了一个抑郁症初步的测试，之后建议我去看医生。大学也是先在学校做了咨询，然后被建议去看医生的（虽然最后没有看）做完咨询以后咨询的老师表示需要和辅导员聊聊，我就同意了（当时还没有在知乎上了解到刚才讲的那些。）结果我从咨询室出来，去对面食堂吃了顿饭，也就是四十分钟后回了趟宿舍，听室友说辅导员满世界找我。吓死我了有木有(ಥ_ಥ)我肯定不希望室友知道的（她们也不知道或者有什么猜测但没有说出来）（顺便想知道题主从哪里得知这个同学中度抑郁的）后来去辅导员那里签假条辅导员问需不需要陪我一起去，我拒绝了。可能因为辅导员是中年男性而且和他不熟，而且我本来就不希望被知道这件事，所以觉得很不开心(;_;)不过最后慢慢好一点了而且我又不想吃药所以没去。这是上学期的事了。再讲讲抑郁症的感受吧。题主你不是那个女生的室友。站在我的角度的话，隔壁寝室这种关系装的很正常甚至很开朗并不是什么难事。但是实际上抑郁最严重的时候，不知道怎么和你形容那种感觉。整个人都像梦游一样生活着，对一切都失去了兴趣和正常的反应能力。说通俗点，我整整一周（大一的课又特别多），除了两节重要的实验课和一节数学课以外，全部翘掉。特别嗜甜，吃多少甜食都不够（状态正常的时候甜的吃多了就会很腻很难受，但是那几天完全不会）三天干掉了两大袋甜奶粉。（因为甜食可以促进多巴胺的分泌，而抑郁症可能存在的生理因素就是多巴胺无法正常分泌。我觉得那几天嗜甜可能是这个因素。）最重要的是，社交方面的。没法和室友正常交流是肯定的（不过我们寝室关系也不是特别特别亲密，对于我这种冷淡她们可能察觉到但是也可能并没有关注。另外我也会用睡觉或者出门这种方式来回避一下交流，因为不想让她们知道）另外我发现那几天在QQ微信上和别人交流都特别吃力，非常普通的聊天都会让我费半天力气，自己想说的话怎么都组织不起来，特别累。感觉自己就像是在语言表达能力上出现了严重障碍。不过也不是完全不能交流，只是特别费力。好吧……说了这么多废话只是想告诉题主抑郁症并不是你想象的那样，随便就能被你观察到真实的那一面和真实的内心。我这也不是真正的抑郁症，抑郁症的人这些症状持续的时间会更久。而我是因为生病+经前综合症+前一阵严重失眠造成自己突然出现了这种抑郁状态。再加上我和抑郁症斗争过很久，比较有经验，问题严重的时候知道怎么第一时间寻求帮助，所以很快调整过来了。这种状态持续了一周，但是这一周也让我生不如死。我只记得那几天每天早上起来自己总是万念俱灰，对生活的一切，学习，社交，甚至单纯起来活动一下都觉得非常困难（抑郁症患者严重的时候会丧失基本的生活能力。当初门诊医生问我“生活能不能自理”的时候，我母亲还觉得非常好笑。但是真的经历过才知道，真的有可能演变成连生活都没法自理）所以题主你只是看不到这些，所以觉得不可理喻罢了。别怪很多人怼你骂你，没有体会过你就永远也不知道，你的无知的揣测有多伤人，哪怕只是一个知道真相的旁观者。,1,0
fanirior,我为了让家人朋友安心没有抑郁症。我不是双相！！！也没有狂躁。我现在还来看看这到底是不是能装的？？？？？我病耻感这么重。他妈靠着意志力熬了五年。最危险的自杀阶段活生生熬过去了。真的是心大。咨询老师和精神科医生都说我个体意志力强，也会主动求助。最近我崩不住了。之前每天都得发今天不开心然后再发一个我要赢了自己的朋友圈。还和医生聊了下病耻感。朋友陪了一年我都没开心。我还跟他们道歉我真的不开心啊。道完歉一身轻松。朋友们也好的不行，说还是会陪我。妈的这能装我他妈就能安慰朋友了！！这说明。不是我们生病受不了。是爱你的人受不了这种病所以他们极力否认。反正以后谁不理解我就发脾气。只有医生为了判断诊断会关心你的想法和感受。我也不想要病耻感了...也不假装会开心了。谁想试试每天控制不住喜怒哀乐来回切换。心累个半死，还有人说你矫情。我保证一个礼拜都受不了。,1,0
孔袖俍,每个抑郁症患者都是带着一副面具生活，看上去她过得很好过得很正常，但是她过得很不如意总是不顺心找不到活下去的理由，她看不见希望她只能带着面具，这样你们就会认为她很正常，至少你们不会时刻提防着她会某天自杀。至少她能走的很安详,1,0
应秋林,题主的提问方式是很讨人厌，带着一种主观的臆测。       但是看答案越多就会越觉得其实临床上是不是真的有一个标准能够mark出这个疾病，如果不能，是有合理的理由怀疑对抑郁症的诸多关怀可能是社会对人类情绪做出的冗余反应。        有没有大神有介绍相关社会调查文献啊？这个控制变量来界定是否抑郁的实验设计的方法应该很有意思，希望有人介绍啊。！,1,0
摆渡人,看了这么多回答，我只想说，这个问题本身就是好奇，然后就看到一群杠精说，哇，你不能这么说，抑郁症患者多惨，我们天天想自杀，我们才不可能是装的，BUT，作为一个周围抑郁症患者朋友比较多的人，我只想说，与其你在这里证明，抑郁症不可能装出来，倒不如聊聊抑郁症的可怕，亲眼见过一事儿精拿着医院开的诊断书请假，然后晚上酒吧蹦迪约pao，抑郁症是那种深入骨髓的绝望，并不是这种没事儿证明一下，我得过抑郁症，我知道多可怕，你才不会知道的键盘侠。,1,2
状状,我觉得题主只是可能在问医生确诊抑郁的方法。我一个朋友抑郁，我第一反应是会不会是误诊了。然后我就会有和题主同样的困惑,1,0
alexzhang,抑郁量表的检测是有测谎成分的，装是装不出来的。,1,2
祝北方,你是不是不知道有多难过。你真的好坏啊。,1,0
山色,医院会有脑功能检查，以及身体的各个机能检查，这个不可能骗人的，装不出来。你这让我想到一句话“昨天安慰我的温暖天使姐姐，今天就自杀了”,1,0
巷子深处有陶然,抑郁症没什么应该有的样子，别拿你自己的想象框住我们。这让人感到冒犯，屈辱，恼怒以及恶心。,1,0
哈哈哈,题主这种人肯定不会抑郁的，情商太低，活着不累,1,2
未来的kimutaku,当然可以,0,0
裙带菜大使,你就个屁？你懂个jier？你知道明天晚上得磨蹭两小时以上的时间才能入睡第二天还有一天的课的痛苦吗？？在公共场合二话不说泪水顺着脸往下流还躲躲闪闪的不让别人看到。每时每刻戴着面具，脸上笑嘻嘻，心里黑漆漆，整个人都要分成两半了。还就想知道？我就想知道人的脑袋突然没了血能不能涌到天花板你的脑袋借我一下呗？,0,2
燕知惜,"量表做做功课就能过，我一个重度抑郁在学校的量表测试里还是“毫无压力，积极乐观”面诊可太难糊弄过了，我第一次去医院和医生聊了两三句就开始哭，从头哭到尾。后来换了一个医院换了一个医生，这次好点，哭了一半如果能糊弄过的话，我觉得大概做演员都可以拿奥斯卡了吧|･ω･｀)（戏言）但是据我所知，很多医生在诊断的时候是只看量表的，那可就不好说了,,Ծ^Ծ,,如果“小明”没有用抑郁症来要求什么，或者她根本不多提这码事，那就还好。如果这成了她要求你们的理由，多半是假的个人观点，个人观点",0,2
360用户,要是找一本临床心理学/精神病学的教材，提前看一遍抑郁症的症状、诊断标准，预习一遍抑郁症量表中设下的坑（严格来说是排除掉装病的那些组件。并提前演练多次，制定多种预案，再穿上白大褂，去学校附属医院以“实习抑郁症的诊断”为名义，仔细了解抑郁症病人的心态、逻辑、身体、语言，最后看一下抑郁症和双相障碍的区别，那应该还是能装出来的。但还需要表演功底。君不见即使是演艺圈，演技也不是各个都专业。,0,1
Virus,佛了，你以为医生就问问你有啥症状，心情怎么样，做个书面调查？,0,0
十三,你没感同身受过  医生确诊也不是听你说说  测试题很神的  你夸大状态都能看出来,0,0
Hhw,看到大家都在喷题主觉得好开心哈哈哈哈哈哈,2,0
lorraine,。,1,0
嫻胤,我觉得不会，就算是很聪明的人假装抑郁，但他总归不是抑郁患者，否则我觉得检查不出抑郁来的，抑郁症患者和非抑郁症的人是不一样的，内心的痛苦其实是不能感同身受的，就算是模仿也是模仿不来的，所以我觉得被诊断为抑郁症其实本身就是有抑郁症的,1,0
朝花夕拾,不会。医生看病不是只根据你口述，还有综合你的眼神，气色，表情，表达等等。医生每天接诊上百个病人，长年累月，经验丰富，你是真病还是装病他们一看一听就知道大概。还有，不要以为抑郁症好玩，抑郁症是精神类疾病，大脑器质性损伤，后遗症一大堆，最严重的是记忆力受损。这个病一辈子都无法根治，时不时会复发，发作时你呼吸一口这世上的空气都会觉得极度痛苦。张国荣，乔任梁都是因抑郁症而死。你了解了这个病，才能了解抑郁症患者这个群体的内心，就不会再想着去假装了。祝好！,1,0
丫蛋,真的会有人认为抑郁症是假装的。一个实验室35岁的男博士，对着25岁的女硕士破口大骂，你得抑郁症怎么不去死。甚至还跑到导师那嚼是非，说假装抑郁症，博同情，好工作量少，早毕业。。。他妈的，那个女硕士就因为真的是得了抑郁症，机动能力差，不怎么做实验，好吗？关他屁事,1,2
武陵人,可以，某新一线城市的三甲医院，电脑上做选择题，几乎完全根据患者的主观意愿判断，尽量往抑郁那方面靠，我稍微留了一手，结果是中度抑郁，如果调整下状态认真装，重度抑郁应该也不是问题。总之如果是那种整天想着逛街拔草的人说自己抑郁，当他在放屁就好。如果是曾经试图自杀的，就当他是空气，不要和他产生交集。比起装抑郁的人，真抑郁更讨厌。,2,0
JNK DOG,很多没有精神病的人都会被精神科医生诊断为精神病。区区抑郁症，不是小菜一碟？,0,0
橘生淮南,我一个舍友，她男朋友一和她分手，就跑去医院，叫医生给她检查，然后一套体检下来别的啥毛病没有，就弄那个抑郁症测评表，发下来就往消极了填，然后搞出个中度抑郁症然后，就借舍友的号去告诉她男朋友说自己有抑郁症哦，你不和好就是要她去死哦，然后百试百灵。,0,0
匿名用户,那按照你的理解，一个看上去一切正常，爱跳舞，唱歌，打扮自己，深受很多人喜欢，爱笑的人，打死你你都不相信他会有抑郁症？那么张国荣你也不信？三毛你也不信？你怎么不想想，也许人家抑郁症是真的，爱跳舞唱歌才是装的呢？——————————————9.24更新看了前面回答，有几个人信誓旦旦的说可以。不知道她们是真的去医院做过检查，还是是精神科的医生？我去医院诊断的结果如下除了自测量表，还有脑电图检测和抽血。关于GABA功能，贴上说明。还有知乎上关于抑郁症诊断的说明，好像是一个精神科博士的回答。所以那些信誓旦旦说假装可以的，你们的依据从哪里来的。自测量表可以作假，难道你还能自己改变自己神经系统的物质？ @胡胡 ,10,2
匿名用户,其实我是想看看多少人也和我在努力对抗抑郁。我真的很难过，但是我和朋友在一起大家没人看的出来。我乐观积极脾气也很好。我还常常开导别人。可是我很过，自杀的念头一直有。如果说生这个病是因为不够坚强。或许吧，从我小学的时候开始呢。因为残疾被全班同学欺负。年级老师围观或许是那时候留下的阴影吧。可是长大的我很安静不做坏事脾气也好。从不与人争执。你说我快乐吗？我有做错什么事情吗。我有好朋友，她们都理解我并且陪伴这我。可是我也还是努力和自己做这抗争。,6,0
