Doria Wu,(｡•ˇ‸ˇ•｡)写了好多突然觉得没意义就删了大概对于人生也是如此,403,42
匿名用户,14年春天患病，不受理解，一度休学，每日大半时间睡觉，后参加体育运动项目，参加省队，随队各地参加比赛，缓解。15年退役，回去读书，不出三个月再次复发，没有闹过自杀，只是睡觉，最严重的时候一天除了醒来被逼着吃两口饭外就是睡觉，对一切事物的记忆极度混乱，思考陷入停滞。15年冬天，我了解了抑郁症，随即迸发出一股非常巨大的力量，让我从床上起来要求就医。16年春，在家人僵持不住我长达三个月断断续续幽灵般的要求，带我就医并检查出双向，开始服药。16年夏，病情因家人的不理解持续恶化，随即选择独居，持续服药。16年冬，病情已趋近痊愈，双向中抑郁的一面已经非常微弱，但是暴躁的一面仍然比较严重，因西药副作用实在太大，选择改为中医调理。17年春，中医调理开始，开具凉血安神药物，后使用生铁落为首的药材进行狂躁的压制。17年夏，狂躁偶有反复，抑郁已不见复发，虽仍然不能在九点前起床，但失眠已经大有改善。我的病治好了，只用了三年。对啊，只用了三年就治愈了这么可怕的疾病。但是我的朋友，暗恋的人，全校第一的成绩，一张张奖状，亲戚长辈看天才的眼神，还有那份认为自己坚强无比的自尊心，家人的自豪，全都成了过去式。但这又有什么办法呢，能从病痛中解脱，已经是不幸中的万幸了，为了换来健康，别说学业，哪怕一只手当代价我都情愿。这是一段简单而又平淡的故事，可能没有其它患者那么痛苦绝望，那么置之死地而后生，但是我还是想说出来。解释一下学业已经无法继续，如果复读需要重新从初一读起，浪费三年岁月我已经不太愿意了，并且家人至今仍然不理解抑郁症这个病是有多严重，所以选择了踏入社会与家人保持一定距离，在互相关心帮助的基础上尽量不去谈内心的感情，以免触及当时的痛处。我今年十六岁。,1,0
匿名用户,被浸泡到深不见底的大海中。以背朝海底的姿态。裹着一层密不透风的油脂，要描述的话就是任何一个毛孔都不可能感觉到外界波动的程度。朦朦胧胧地，能望见一星半点的光芒，但是很远很远，况且自己连伸手的力气都没有。地面上好像传来隆隆声，很低很低，仿佛是雷电，又好像不全是。只是像这样下沉、下沉......不知道还有多久，不知道离海底还有多远，不知道该怎么办。渐渐地连眼睛也看不见了耳朵也听不见了，甚至地面上的生活都记不清了。只有一颗心还疲倦地跳动着——直觉告诉我，只要还意识还存在，自己就会不停地下沉。然而我对此却无可奈何。,1,1
Xxxdmickey,就很单纯的只是  绝望而已  每天都不知道自己明天应该怎么办，不敢想自己以后怎么办没有勇气没有胆量不敢面对自己过去热爱的事物和人。一心只想回到  过去,1,0
匿名用户,一直相信世上有美好的感情 也的的确确发生在我的身边 清楚的明白不会发生在我身上 生活中的经历永远比小说复杂 下辈子不再当人要当颗树,1,0
H羽萌,十三岁的时候 确诊抑郁症 现在十四岁 庆幸 一年了 还活着。,1,1
匿名用户,现在回头 也不知在那般脆弱的年纪是怎样一个人熬过来的。那时的我极其易怒 从白日到夜晚 我都不知道自己存在的意义 时间过的极其缓慢和痛苦。每天傍晚一个人趴在教学楼最高层的栏杆上 看着下面的行走的同学 大家都是忙碌而充实天色很暗 风也很大 一个人放空时间是治愈的良药后来的我与其说是越来越合群 不如说是越来越会伪装至少不会让别人知道 她这个人似乎有病考上了一所普通的大学谈过几场不动声色的恋爱每日都很普通 但是我很清楚 我跟别人不一样 这是改变不了了的天气好 天气不好大家开心 大家不开心我都不开心。因为没人在乎 那么 我很开心。,1,0
小小小,初三得的抑郁症，没生病之前记忆力很好老师说一次我就能记住了成绩很好很阳光每天都很开心，生病之后，开始变丑变懒，不护肤不化妆，前男友和我分手，每天都觉得很痛苦想死，记忆力变差，老师说什么都记不住，成绩变差几乎垫底，靠着初1初2基础好，上了一个普通示范性高中，成绩还是很差很差几乎垫底，高考考上了个普通二本，现在大二了，总是挂科。吃了几年药，大一去复诊，医生说我现在只是轻度抑郁，可以停药了，自己调节就好，可是感觉我的记忆力还是很差，没有以前没生病之前那么好了。 希望能越来越好吧。找到了个很优秀并且很爱我的男朋友，但是最近快受不了我了。之前成绩比我差的都考上了很好的学校，北京外国语大学，北京语言大学，上海大学…常常想，如果我没得抑郁症，我的人生又会是另一种样子吧，而不是在一个普通二本读一个垃圾专业。难道这就是命？命中注定让我得抑郁症？btw，我爸爸也有抑郁症，但是他不承认，并且拒绝治疗，呵呵。我得抑郁症很大原因也和我爸有关吧，从小被他骂到大，什么都要求我做的完美，我怎么做都不合他的意。一言不合就开骂。医生说我已经好了，可是我感觉还是没过上正常人的生活。虽然没之前那么痛苦，但是记忆力还是很差，什么都记不住，老挂科，我受够了！ 为了他，我也要坚持下去啊 。谢谢你，一直陪在我身边，You are my angle。,1,11
番茄味小豆包,刚刚我大哭 我爸让我妈来看看我 我妈说她死了算了我TM受不了了。一通骂我这下面是最严重时发的微博,1,1
锁夜,差不多十五岁的时候就开始抑郁 十六岁上高二上不下去了休学一年，休学的一年里失去了很多要好的朋友，人也变得内向了，沉迷网游半年多，交了个男朋友想改变自己结果当然是被渣了。后面的半年振作起来重新学习，换了个学校借读，成绩很好，人缘也还不错，我以为我能重新回到以前得生活，结果还是发病了，吃了安眠药被好朋友报了警，被退学了。现在十七，感觉自己的未来很灰暗，没有前途了……原本可以留在北京考个一本，现在感觉能去上学我就谢天谢地了。病大概是治不好了，我也基本就是个渣渣了。,1,4
匿名用户,很多人说抑郁症是关于成长的问题。我不能说所有的抑郁症都是这个问题。但至少青春期的抑郁症常常就是成长的问题。所以如果想走出来，要坚持以药物治疗和心理咨询为主的方法。我只是说根本的方法，其他的别人会告诉你，心理咨询师会和你一起探索。十几岁患抑郁症，让我有种虽然年纪轻轻就历经沧桑，看透生死的感觉。他们在过美好的青春，而我在残酷的战场。我随时可能和自己战斗，和痛苦战斗，和命运战斗。我很孤寂，绝望，无助和不平。我无数次地质问上帝为什么我要受这些莫名的痛苦呀。慢慢地，抑郁症融入骨髓，影响了我的认知和性格。,1,2
鲍啾啾,表面完好 内心空洞。,1,0
匿名用户,我啊 高二的时候成功犯病 情绪天天崩溃 上课无法集中注意力 思维混乱 经常无缘无故哭 老师在讲到什么全班人哈哈大笑 就我一个面无表情 已经无法笑出来 每一天都是各种煎熬 看不了书 脑子一团浆糊 成绩一直降难受的时候请假无数 班主任看我不爽很久哈哈如今高三 并不知道我能怎么办 未来 估计也没有什么未来吧不喜欢这种应试教育制度 在大家都奋力向上的时候就我一个一直颓废感觉就像是在最好的年纪里 失去了所有活力吧,1,0
安好,早些步入成熟 无法和同龄人沟通,1,0
匿名用户,初中读的是重点，住宿制，因为天天莫名其妙的哭，嗜睡，累，去看了医生，才知道是抑郁症。（这病跟遗传有关吗？不太懂）为了能继续上学，父母求着医生开了能继续上学的证明，我还写了大段保证书（学校无责任之类。）为了不让其他同学家长反应自己孩子学习受影响，班主任便向同学否认我有抑郁症。在旷课n久后终于能重新回到学校。其实前面都不是重点。其实也干过站在窗户外边准备跳下去的举动，中午没人的时候，但是被两个路过的同学拉住了衣角。什么饭菜都吃不下，还不饿，感觉自己能成仙了。毕业的时候，一位同学在同学录里写了很短一句：自作自受。。其实我是有点难过的，不过我也承认，活该吧。自怨自艾，活着给谁看？ps.不过我初三的时候得知我们一个转学走的同学跳楼死了的时候，也是蛮震惊的。因为那同学有抑郁症我是知道的，双双旷课的我们曾经有过一次聊天经历。只是后来，我可能在混混沌沌中把她拉黑了吧……现在高三。刚刚发生的乔任梁事件的时候，同桌一脸难以置信的讨论：抑郁症好可怕啊！他死的好可惜啊！他以前演的皇帝xxx，中国好男儿xxx（说了一大堆，记不起来了）问我怎么看。。我默默回了一句：活该吧。同桌就说：”你这话到网上，是找骂的。“咳，确实如此吧。其实我就是看不惯马后炮吧。现在才感到可惜，当初的网络暴力和现在以及即将发生的网络暴力是不是应该适可而止？,1,1
Eunice,去看了心理医生。然后做了价值每小时600大洋的伸懒腰运动。没用之后发现自己的问题永远靠自己。之后变得沉默，冷漠，不再在乎别人的目光。遇到麻烦人麻烦事第一反应关你屁事，关我屁事。于是用情商交换了心理健康。ps: 现在情商慢慢回来了。,1,1
吋光,嗯大概就是什么都不知道！,1,0
Stockton,我十二歲的時候確診得憂鬱症就好像披著一件濕透的雨衣，走了很久，很累(希望你懂我在說什麼)家人會一直勸不要再吃藥，叫我不要想那麼多，說只要我別想那麼多就沒事了，他們的表情就好像這種病很丟臉一樣好像我很丟臉一樣我很清楚它只是一種病症，就像所有的病一樣，它有可能殺死一個人，只不過它不用病毒或細菌殺人，所以感謝上天吧，他不會傳染(雖然自殺自殘會引起模仿效應)不然按照亞洲心理衛生不普及的程度，早就一票人組團上天臺自由落體了;但我的家人無法理解，在他們眼裡我就只是沒事找事。(家人大概也是很多人的十字架)這麼多年過去，我依然在找一個方法能和憂鬱症相處一開始最嚴重的時候天天在書房裡試圖把自己開發成吸血鬼自助吧(結果留了一些疤，意外發現自己體質皮膚修復能力還不錯)拿衣架凹成圈用脖子玩盪鞦韆(衣架斷掉，體重哀傷)現在認清自殺是樣技術活，這件事還是講天份和運氣的，老天不讓死的，就乖乖看醫生去吧，這方面他們專業，該吃藥就吃藥，偶爾看看雞湯文(知乎好像對雞湯文挺滿反感的，但是在情緒低落到吐魯番窪地的時候還是得乾幾碗，畢竟比起上天臺.人血消防栓還有管制藥雞尾酒這真的是比較不會上社會版的選項了)最後來點嘮叨，假如身邊有憂鬱症的家人或朋友，在他狀況不好的時候至少讓他知道他身邊是有人是在乎他的(自己領悟)尤其十幾歲這年紀,1,2
来瓶82年的矿泉水,变得更爱哭，小心翼翼，总想到死，对未来毫无憧憬反而觉得迷茫，时常失眠，胃口变差，不想与人相处，不想出门，即使和最好的朋友在一起有时也会感到恶心想吐,1,0
匿名用户,第八年。伪装的很好啊，女汉子，爱唱歌，笑声鬼畜豪迈深入人心。面具粘脸上都摘不下来了。,1,0
消失的宾泥,这是第一次在知乎的回答.嗯，跑题了.我只想讲讲我的故事.It&#39;s a long story......这些经历悲惨得足以写本书了15岁的我在初三下学期休学到现在，准确的说是我妈因为没钱不给我读下去，又或是不想.从我6岁讲起好了.家里是那种重男轻女的家庭，有两个弟弟，刚买房在广州居住对于他没什么文化的人来说压力是很大，那时候他有个读小学的妹妹，他让小姑从老家来广州读书，我妈至今对此很不满，以至于每年都在重复抱怨她以前生我弟时自己一个人任劳任怨的事没有人帮她blabla还有从小干了很多很多家务.有次犯了错误吧他把我关在房间里用皮带抽我，成了童年的阴影后来一年级开学那天除了我全班都自我介绍了.7岁是所有噩梦的开始.就在一年级暑假坐车从老家回广州的路上发生汽车摩擦爆炸车祸，记得8.11那天下着小雨，记得他在开车前喝了酒，也记得在回老家之前我哭着对我妈说我不要回去，一车六人三人亡他开车载着朋友一家人还有我和我小姑，其实我本该死了却不知为何活到现在，这后果就是我几乎全身80%三度烧伤除了右脸和背，小姑除了脸其它地方很少，他没有烧伤.醒来问我恨他吗...我经过三次手术一年复健后到了8岁.一切平稳下了，他问我如果我和妈妈离婚你跟谁，我知道离婚是什么没说话一直哭.三年级转学交到很多朋友像正常的生活了.别人每次都会问我你脸上怎么了，你为什么穿长袖，丑八怪，这些都没什么我习惯了.10岁他因为被人骗了然后待在看守所一学期.卖了仅有的一套房.11岁发现他开始在家做毒品叫什么素.12岁看见他手机上一个女人称为&#34;爱人&#34;.他开着宾利保时捷，穿着cucci，用奢侈品包装自己，一直很好奇他到底是做什么工作.新年又开始闹离婚，甚至对我妈辱骂动手动脚，她没地方发泄打我，我和我弟打架发出的声音被邻居投诉多次.13岁他因诈骗罪4月份被起诉最后判了10年有期.他说过以后会让我留学，他说过以后让我读好学校，他说过他会让我过上好生活，可是这一切都是谎言啊.我上了一所很差的初中，而小学同学他们的人生变得越来越好，只有我...一无所有.14岁我因同学的欺凌转学.她生病失眠说是因为我在闹转学，她每天都在微信上摇一摇找温暖，以为对她几句关心就是爱她，她每天都会用老家的脏话骂我.我真的不明白到底我做错什么上帝这样对我，我自以为最好的朋友完全不理解我.15岁我离家出走差点被拐卖.我开始抑郁，吃着我妈治失眠的药，而我妈看我不吃饭每天到凌晨睡觉只会发朋友圈鸡汤，我是怕痛不敢自杀于是用美工刀在手臂上割，到了准备自杀的那天我弟分享了一首歌给我.已经看透了一切，就算生活下去以后只会更遭.16岁我已经死了吧.,1,3
匿名用户,长篇大段的全删了，没意思，估计就是这样吧，做完什么事兴趣就没了。2017.02.13在隆冬，我终于知道，我身上有一个不可战胜的夏天。我知道你很难过我懂你的欲言又止我明白你的无话可说可能像我这种不听医生劝，不按时吃药，买了过后就扔了的人没得救。走在大街上幻想着天上砸下个花盆，或者突然发生暴乱，要么就想着我主动点往车轱辘底下钻，莫名其妙一大堆想法，但我依旧不愿意传播负能量，你活不活着关我屁事，但我也不能精神上害你。为什么会重新回答，一个是有人私信我，另一个是...你要是读懂我那句话就懂了,1,0
匿名用户,六年级到现在 七年了 。感受就是，我不会有任何来生我想干什么的想法，真的没有意思，如果能选择，我宁愿一次都没有出生过。,1,2
匿名用户,15岁抑郁症 高一早上去学校心想还不如死了算了看着同学的笑容感到一种羞耻感 同时又会嫉妒 想把这世界上一切美好的东西抹杀掉 然后又开始自责 惊讶于自己疯狂的想法偷偷买了一把美工刀 每天都随身带着 只是觉得会很有安全感课间走到窗台旁 半个身子已经探出去了同学把我拉了回来上课的时候会止不住的哭泣 他们都说我太脆弱了 其实我是害怕…出现幻听 听到有人在我的耳旁尖叫 去医院 医生建议住院 爸妈说什么也不肯 他们认为我中邪了就这样吧 在同龄人都在期待未来时 感觉自己已经死了 真羡慕他们 能像一个正常人一样活着真好就这样吧 反正我也已经不在乎了,1,0
小豪囖,很想死，觉得自己走不出这个迷宫。,1,0
洛邑,小时候，目睹父母的争吵父母易怒且暴躁妈妈哭着抱着我说因为你妈妈没有离婚妈妈想让你有个好好的家最后妈妈搬出去了争吵依旧会发生父亲的恶言相向母亲的暴躁易怒充斥了我的童年不知道是不是这个原因童年的大多事我并不记得从来比别人早熟早早扔开女孩的粉红芭比早早的把自己掏空恩，我要懂事后来 ，想起妈妈的那句话是不是我死了事情都会变好我是这个家庭的累赘我不应该出生我代表不幸后来，十几岁了发现了自己的不同与别人交流的障碍与团体融入的问题过度的依赖不知所措的我站在人群中是被画上标志被区别开的人思想越来越沉重不愿意面对问题年纪轻轻却对什么都提不起兴趣觉得自己什么都做不好所以连第一步都不肯迈出我是把自己埋葬的人。——我为什么还能在这呢？因为我的妈妈我不能死，在我哭到崩溃的时候她不会嫌弃我的懦弱她会包容不那么优秀并且已经千疮百孔的我,1,0
匿名用户,14岁得了抑郁症每天想自杀 自残行为持续了几年失眠心慌且冒冷汗日常交往正常 朋友很多 但没办法和任何人说 周期性出现情绪崩溃 在那一时刻觉得自己毫无价值 人生无望 然后更加讨厌这样的自己不敢说 怕成为别人的负担 怕被疏远青春期本来就是敏感焦躁的神经质 情绪不稳定 压力大 和他人交往的影响也变大了 正是很容易出现一些心理问题的时候随着长大 懂得事情多了 自然会好很多虽然阴影还是在 就像我身上的伤疤都还在 但会更像一个警铃 告诉你 这些都过去了 你现在是坚强的 你现在是幸福的多和阳光简单的人交流 多看温暖治愈型电影 多做一些容易有成就感又让你很充实的事情记住有很多人都很爱你记住你应该要更爱你自己相信一切都会好起来❤️「可以看一部英剧 my fat mad diary 以前其他同类型电影 譬如 乌云背后的幸福线」祝 越来越好。,1,0
张悰姗,我觉得我已经好不了了 初中的时候就抑郁症了 今年已经24了 已经越来越严重了 我自己都不知道还能再撑几天 我看得到我的结局 只不过是或早一天或晚一天结束自己而已 这辈子真的太苦了 太难受了 太累了 真的想歇歇了 回想这二十多年 我处处与人为善 从未做过什么伤天害理之事 实在不知为什么老天爷对我这么狠！我真的希望自己从来没有被生出来过 从来都没有活过,1,5
蝴蝶控筱,还好，都过去了。现在已经可以云淡风轻地笑着提起那些事了。只有一次，去年吧，在社交空间秀勤劳割麦子的时候写成割脉……被闺蜜提到。小学时候很流行在胳膊上手腕上刻字。有小男生把所谓喜欢的女生的名字刻在身上，觉得很深情很酷。可是我没有喜欢的小男生，于是想刻个自己的姓，写了一个一就再也下不了手，真他么疼。这个不算。然后是初中。不知道为什么就是压力很大。也不知道哪儿来的压力。写了好几封所谓遗书。喜欢拿铅笔刀在腿上划很浅的小伤口，拿圆规尖扎大腿扎胳膊。早上两三点醒来就要去教室看书，看着书神游。有时很大声地读书也不能记住内容。大概那时候就开始神经衰弱了吧。一直到现在都很讨厌读书。记很久也记不住背的内容。嗯，这是初三的事。高一时不知道为什么开始喝酒，有一次偷偷拿了家里的白酒在宿舍喝，意识是清楚的，身体是无力的。吐了一屋。满屋子都是酒味，很难闻。室友第二天都不在宿舍吃饭。还是写遗书。写到了十八岁就去死什么的。当时有一次同班一个很努力很上进的同学问我：学习对你来说是什么。我说是一切。他表示不屑。我以为他会很赞成的，颠覆了我的人生观。因为那时候对我来说真的是一切。有时候会去小诊所买了输液器拿回宿舍，在被窝里偷偷拿针扎自己的血管。也没有止血带。但是居然就这么扎进血管里去了。看着血慢慢流出来但是没流多久就凝固住了。心里什么都没想。这些都是偷偷在被窝里干的，室友不知道。现在想想最后成为一个护士真的可能不是一时被人忽悠吧。嗯，然后就突然没有然后了。学着珍惜自己。高二开始又啃书，高三继续全校前几个开始起床背书。但是没有什么背得进去的。所以考的也不好。现在有时候突发奇想会提起那段。。。时光？像讲笑话一样。祝好,1,0
匿名用户,大概是痛吧，但是说不出来哪里痛。遇到别人对我好的时候，全身都像是被压在海底一样，很想去接触他，但是又非常害怕，无力抬手，无力欢笑，眼泪总会掉下来。白天上课，上着课就开始想哭。因为怕被发现我坐到最后一排，前面的男同学很高，刚好可以的挡住我。晚上根本静不下心来学习，只会流泪，一边流泪一边找冰来捂着眼睛，怕眼睛肿，被别人发现。父母给的钱越来越多，期望越来越大。恐慌。很多次看着天亮了会恐慌。,1,0
篝之雾枝,只是突然意识到父母不如我想象的那么坚强,1,0
匿名用户,匿了。女，高二得抑郁症和焦虑症，我发现自己有了一些变化。1.不爱笑，笑不出来。每天基本上都是一副面瘫脸。2.生无可恋。冰冷的感情，高冷。3.没有食欲，觉得东西都一个味道。3.能一个晚上都不睡觉。也能一睡一整天。4.除了待在房间里，家里，基本上不出门。朋友的约会也会找借口回绝。5.每天都很麻木，没有想做的事，原本的兴趣爱好通通不想做。6.脑袋空空，记性不好，反应慢。7.会计划好自杀，并且时时刻刻都想死。8.无原因的哭泣，发怒，暴躁。9.爱自虐。10.敏感，别人的一句话一个眼神，让自己很慌张，觉得他排斥你，觉得他想让你死。11.突然的暴饮暴食。12.会去找刺激的事情做，来刺激自己的大脑。13.不爱主动社交，觉得没意义。14.听觉敏感，细小的声音都会让自己焦虑。暂时想到这些。问我为什么会得抑郁症，其实我也不知道。可能是以下这些原因：1.心情在一段时间里异常低落，不吃不喝一个星期。2.我的家人和我交流甚少，感情没有很深。3.有几个夜晚痛苦得想死，却没有人可以倾诉。4.对过去坏的事情会重新在意，觉得他们都不希望我活着。有时我很想快乐起来，就去找喜剧看，但大多是看到一半没意思就关了。去看以前爱看的RM，也是看了几分钟就关了。去爬山，回来之后反而心情更差。总是容易生病，这里痛那里痛。身边没有人理解连医院都是自己去的。得知我抑郁以后，家人对我比以前好了一些。但我觉得他们只是怜悯我，而不是爱我。我买了一盒药，至今也没吃过。因为我不想承认自己是抑郁症，只是丢失了快乐而已。如果你发现一个人，不爱笑，连勉强笑都不想的人，那他估计就是抑郁症了。,1,0
匿名用户,失去了动力和热情，过得很麻木。关键是没有人理解，真的。父母、同学，他们只会说：“你已经足够棒了，心情有什么不好的。”一直觉得自己是一个人，无论是在聚餐上还是一个人的时候，无论和多少人吐露自己的心，也没有人会感同身受，因为他们没接触过抑郁症。有神经衰弱，每天靠吃药入睡。曾经把希望寄托在别人身上，让别人拉我出困境，让我的生活从孤独抑郁走出来。可一旦，一旦别人有离开的意思，会陷得更深。害怕自己被他人评价负能量，所以在外装作自己很快乐很浪很努力什么都很好的样子，特别是亲近的人，吐露出他们觉得我有点负能量的时候，对我杀伤力尤其强。我也想啊，我也想做个每天起来一个大大的微笑给身边所有人带来温暖做什么事都动力满满的乐天少女，但是我知道在我内心深处，最里面早已开始发霉开始腐烂。对不起，我不是你们看到的光鲜亮丽的我，真实的我，我都唯恐避之不及，何况你们？有点难受，说话没什么逻辑，随便看看就好。,1,0
匿名用户,18岁的姑娘，一年半重度抑郁症和重度焦虑症病史。那是一种怎样的感觉呢，嗯，会在半夜毫无征兆的惊醒，疯狂的痛哭，竭尽全力扯着自己的头发，把头用力撞向墙，一下接一下的给自己耳光。发病过后，自己躺在床上，眼睛盯着天花板，头脑一片空白，没有眼泪，没有言语，像个木头人。发呆久了，就突然狂笑，是那种肚子都笑疼了的笑，笑自己无用，连情感都控制不了。彻底平静下来之后，看着父母坐在床边，握着我的手，担心的样子，心里是满满的悔和愧疚，是自己让父母担心了，我为他们添加了负担，我该死，我是畜生，是罪人，不配活在这个世界上。这种畸形的想法，带来的只能是恶性循环，自己也知道这是不正确的，却如何也控制不住。每天吃着抗抑郁的药，吃西药后的两个小时内，会觉得世界春暖花开，充满了希望，我要努力，成为更好的自己，过后，又恢复了那个昏昏沉沉的我。因为西药起抑制人的神经的作用，全天难以抵挡的困倦，昏昏沉沉，每天要睡十多个小时。虽然医生建议我休学，但我承认，我是一个有点要强的人，不愿意耽误学业，于是坚持上学，停掉了西药，改喝中药。因为中药实在是太苦了，喝下一口，刺激得胃生理上而不是心理上的呕吐。每天就是各种吃药，吐药，吃药，吐药。还患上暴食症，要么三天一口饭都不吃连水都不喝，一下子瘦了5斤，要么一天内吃到爆，再饱到吐出来，吐完后接着吃。抑郁的心情涌上心头时，说是洪水猛兽也不足为过，我根本无法战胜它。如果稍稍了解抑郁症的人可能知道，抑郁症，是一种病，并不是所说的所谓心结，就比如我，有爱我的父母，可爱的弟弟，关心我的亲人，在外人看来各方面都无可挑剔，甚至优于常人，但是，我就是想死，看到刀，会想象刀割在自己手腕上的感觉，从窗户向外看，会想象自己是跳下去后尸体落在水泥地上会是什么样一种状态，会在过马路时，下意识停顿，希望车能撞到我。可我自己知道，我，还是有着生的欲望。我本人性格活泼开朗，平日里和朋友耍贱卖萌，人送外号东北郭德纲，和朋友同学接触，没有任何人发现我有抑郁的倾向。最痛苦的事情，不是疾病带来的折磨，而是，当我鼓起勇气把这件事情告诉了身边较好的朋友时，我才发现原来朋友和朋友是不一样的。有几个朋友，在得知我的病后，他们自己偷偷查阅各种资料，每天带我出去，逗我开心，我确实很感激。更多的人，是怀疑，猜忌“ 她平时那么外向怎么可能得抑郁症，一定是装的”“这年头谁没有个心里不痛快啊，真矫情”最无助的不是发病时的折磨，是来自自认为是志同道合的朋友的猜忌！！！但我也庆幸，这件事，至少让我分清了哪些朋友，用心交往，那些朋友，保持距离。  因为今天状态不是很好，回答的乱七八糟，也有可能跑题，多见谅。  想来想去，还是不匿名了。,1,0
匿名用户,我的青春是一坨屎，拉在没有人烟的荒野里。,1,0
匿名用户,十八岁，今年高三。从高二后半期开始厌学情绪严重，耳鸣日复一日严重，一直到后来连最基本听课和与人交流都困难。以各种理由各种方式逃课，但心里并没有任何的开心，只有一个人不知道干什么的空虚。无法集中精力做任何事，无法听课只能自学，但进度缓慢地让人绝望。情绪异常，原本很开朗的人变得无比沉闷，不爱说话。之前关系很好的朋友都被我绝交了。然后和爸妈申请回家自学，但并没有什么用，情绪崩溃的时候就偷着抽烟喝酒。前几天刚刚回到学校，没有朋友，一整天也不说一句话，仍旧无法听课，自己在课堂上旁若无人地自学。成绩只到三本和二本之间，暂时的打算是考上二本就走，三本的话就复读。时常感到生活无望，休学在家那段时间夜里看知乎上一些人的抑郁症经历哭得不能自已。我们这样的人真的是连最基本的生活的希望都没有了吗？只能坠入无边的黑暗里吗？,1,12
Oooper,挑战自尊与屈辱的极限求求你呀-------哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈是啊。江山盛世 ， 海晏河清。,1,0
匿名用户,我现在每天都是一个人 ，但是现在的一个人和抑郁症那时候的一个人完全不一个状态。抑郁症那时候一个人，心里就在想，反正我就这样了，自己都想死不想活了，还在意别人那么多干嘛。那时候的我，就特别自私，完全不为父母和朋友考虑，老跟他们对抗，有时候不说一句话，有时候说话也不知道自己在说什么，反正就是一些特别难听的话，光想吵起来的话，但是真正的情况是没人跟我吵架反倒，都说知道我咋回事，不给我吵。反正那时候就觉得别人咋做都不对，老想着急上火。现在我又燃起了希望，哪怕只有一点点心理的好转，我都很兴奋。我现在心理有感知了，不是特别大，但是最起码有一点感知度了。我现在知道我喜欢谁，不喜欢谁，该干什么，不该干什么。我知道，我必须从小事开始做起，不给自己定太大目标。以前我听见声音我都心理别扭，现在我感受到的是有人说话真的挺好的，如果有个我喜欢的而且喜欢我的在我身边那就更好啦。嘿嘿。祝所有抑郁症患者都能走出来。,1,0
匿名用户,昨天和明天没有区别，因为都会忘掉都在挣扎，去年和前年没有区别，因为我不再会长高。无比恋旧不爱结交新朋友，身边的人也没怎么变过。十几年的日子一条长微博足够写完，能够记起来的只有破碎模糊的静态画面就像幻灯片一样。年纪轻轻看不清未来，也忘掉了过去。,1,0
